gen		id		dom		parent_id		variation_type		fitness		parent_fitness		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
300		6319		0		-1		newly_generated		10000000.0		10000000.0		10000000.0		10000000.0		0		10000000.0		10000000.0		10000000.0		
300		6318		0		6288		remove_node		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6292		0		6270		survived		0.0		10000000.0		0.0		10000000.0		300		299		8		8		
300		6308		1		6298		mutate_function(sqrt_abs-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		1		1		10000000.0		10000000.0		
300		6314		1		6294		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6288		1		6276		survived		0.0		10000000.0		0.0		10000000.0		300		299		8		8		
300		6298		2		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		1		10000000.0		10000000.0		10000000.0		
300		6312		2		6195		mutate_weight(-0.817858783349)		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6238		2		6228		survived		0.0		10000000.0		0.0		10000000.0		300		297		8		8		
300		6313		3		6277		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
300		6311		3		6238		mutate_function(neg_abs-to-sqrt_abs)		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6211		3		6190		survived		0.0		10000000.0		0.0		10000000.0		300		295		8		8		
300		6303		4		6286		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
300		6310		4		6211		remove_node		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6195		4		6191		survived		0.0		10000000.0		0.0		10000000.0		300		295		8		8		
300		6286		5		6277		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		1		10000000.0		10000000.0		
300		6309		5		6296		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6111		5		6105		survived		0.0		10000000.0		0.0		10000000.0		300		291		8		8		
300		6277		6		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		10000000.0		10000000.0		10000000.0		
300		6307		6		6293		add_link		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6317		7		6262		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
300		6306		7		6297		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6316		8		6256		mutate_function(neg_abs-to-absolute)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
300		6304		8		6292		mutate_function(sin-to-sqrt_abs)		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6315		9		6279		add_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
300		6302		9		6291		mutate_function(sqrt_abs-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6305		10		6281		add_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
300		6301		10		6295		mutate_function(neg_abs-to-square)		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6281		11		6256		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
300		6300		11		6111		mutate_function(neg_square-to-sin)		10000000.0		0.0		10000000.0		0.0		300		300		8		8		
300		6279		12		6262		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
300		6299		12		6290		add_link		10000000.0		10000000.0		10000000.0		10000000.0		300		300		8		8		
300		6262		13		6256		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		1		10000000.0		10000000.0		
300		6297		13		6238		survived		10000000.0		0.0		10000000.0		0.0		300		299		8		8		
300		6256		14		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		10000000.0		10000000.0		10000000.0		
300		6296		14		6084		survived		10000000.0		0.0		10000000.0		0.0		300		299		8		8		
300		6295		15		6012		survived		10000000.0		0.0		10000000.0		0.0		300		299		8		8		
300		6294		16		6211		survived		10000000.0		0.0		10000000.0		0.0		300		299		8		8		
300		6293		17		6272		survived		10000000.0		10000000.0		10000000.0		10000000.0		300		299		8		8		
300		6291		18		6274		survived		10000000.0		10000000.0		10000000.0		10000000.0		300		299		8		8		
300		6290		19		6111		survived		10000000.0		0.0		10000000.0		0.0		300		299		8		8		
