gen		id		dom		parent_id		variation_type		fitness		parent_fitness		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
612		12871		0		-1		newly_generated		10000000.0		10000000.0		10000000.0		10000000.0		0		10000000.0		10000000.0		10000000.0		
612		12870		0		12848		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		612		612		8		8		
612		7753		0		7720		survived		0.0		10000000.0		0.0		10000000.0		246		3		10000000.0		10000000.0		
612		12864		0		12849		mutate_function(neg_sqrt_abs-to-sin)		0.0		10000000.0		0.0		10000000.0		612		612		8		8		
612		12865		1		12850		mutate_function(neg_abs-to-square)		10000000.0		10000000.0		10000000.0		10000000.0		1		1		10000000.0		10000000.0		
612		12869		1		12802		remove_node		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12857		1		12843		mutate_function(sqrt_abs-to-sin)		0.0		10000000.0		0.0		10000000.0		612		612		8		8		
612		12850		2		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		1		10000000.0		10000000.0		10000000.0		
612		12868		2		12840		mutate_weight(0.136561349765)		10000000.0		10000000.0		10000000.0		10000000.0		612		612		8		8		
612		12846		2		12821		survived		0.0		10000000.0		0.0		10000000.0		612		611		8		8		
612		12855		3		12829		mutate_function(square-to-neg_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
612		12867		3		12833		mutate_weight(0.163349806155)		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12833		3		12825		survived		0.0		10000000.0		0.0		10000000.0		612		611		8		8		
612		12851		4		12844		mutate_function(neg_sqrt_abs-to-sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
612		12862		4		12838		add_link		10000000.0		10000000.0		10000000.0		10000000.0		612		612		8		8		
612		12802		4		12783		survived		0.0		10000000.0		0.0		10000000.0		612		609		8		8		
612		12844		5		12829		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		1		10000000.0		10000000.0		
612		12861		5		12841		mutate_function(sin-to-square)		10000000.0		10000000.0		10000000.0		10000000.0		612		612		8		8		
612		12770		5		12762		survived		0.0		10000000.0		0.0		10000000.0		612		608		8		8		
612		12829		6		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		10000000.0		10000000.0		10000000.0		
612		12860		6		12770		mutate_function(sin-to-absolute)		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12768		6		12758		survived		0.0		10000000.0		0.0		10000000.0		612		608		8		8		
612		12866		7		12839		mutate_function(neg_abs-to-square)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
612		12859		7		12763		mutate_weight(-0.365391728994)		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12763		7		12737		survived		0.0		10000000.0		0.0		10000000.0		612		607		8		8		
612		12863		8		12837		add_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
612		12858		8		12846		mutate_function(neg_sqrt_abs-to-square)		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12856		9		12818		mutate_function(square-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
612		12853		9		12768		mutate_function(sin-to-square)		10000000.0		0.0		10000000.0		0.0		612		612		8		8		
612		12854		10		12808		mutate_function(neg_sqrt_abs-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
612		12849		10		12768		survived		10000000.0		0.0		10000000.0		0.0		612		611		8		8		
612		12839		11		12818		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
612		12848		11		12733		survived		10000000.0		0.0		10000000.0		0.0		612		611		8		8		
612		12837		12		12808		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
612		12843		12		12816		survived		10000000.0		10000000.0		10000000.0		10000000.0		612		611		8		8		
612		12818		13		12808		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		1		10000000.0		10000000.0		
612		12841		13		12763		survived		10000000.0		0.0		10000000.0		0.0		612		611		8		8		
612		12808		14		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		10000000.0		10000000.0		10000000.0		
612		12840		14		12824		survived		10000000.0		10000000.0		10000000.0		10000000.0		612		611		8		8		
612		12852		15		7753		remove_node		10000000.0		0.0		10000000.0		0.0		246		246		10000000.0		10000000.0		
612		12838		15		12826		survived		10000000.0		10000000.0		10000000.0		10000000.0		612		611		8		8		
